rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
44,r012-0054-e17ee435,12,84,3,0,10,0,0,142,"{""relativeReattackFactor"":3.587458,""relativeReattackMinDelta"":0.004428,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.098279,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.613473,""confirmedRmsMinDelta"":0.008277,""confirmedFluxFactor"":2.083937,""confirmedMinFlux"":0.005201,""confirmedMinBandRatio"":0.011879,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.188222,""cooldownOverrideMinFlux"":0.028566,""cooldownOverrideMinBandRatio"":0.080257,""analyzeIntervalMs"":41}"
45,r012-0056-6e95c092,12,84,3,0,10,0,0,142,"{""relativeReattackFactor"":3.520176,""relativeReattackMinDelta"":0.004439,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.159078,""spectralNoveltyMinBins"":29,""cooldownFrames"":3,""confirmedRmsFactor"":1.603137,""confirmedRmsMinDelta"":0.007914,""confirmedFluxFactor"":2.174134,""confirmedMinFlux"":0.004505,""confirmedMinBandRatio"":0.013897,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.137202,""cooldownOverrideMinFlux"":0.028138,""cooldownOverrideMinBandRatio"":0.07963,""analyzeIntervalMs"":41}"
46,r012-0058-7020b847,12,84,3,0,10,0,0,143,"{""relativeReattackFactor"":3.528776,""relativeReattackMinDelta"":0.006576,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.016057,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.57071,""confirmedRmsMinDelta"":0.007569,""confirmedFluxFactor"":2.077677,""confirmedMinFlux"":0.003687,""confirmedMinBandRatio"":0.014807,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.045869,""cooldownOverrideMinFlux"":0.029878,""cooldownOverrideMinBandRatio"":0.082703,""analyzeIntervalMs"":41}"
47,r012-0062-a976936c,12,84,3,0,10,0,0,143,"{""relativeReattackFactor"":3.512482,""relativeReattackMinDelta"":0.004961,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.108281,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.555162,""confirmedRmsMinDelta"":0.007634,""confirmedFluxFactor"":2.207794,""confirmedMinFlux"":0.004559,""confirmedMinBandRatio"":0.015852,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":2.494295,""cooldownOverrideMinFlux"":0.027085,""cooldownOverrideMinBandRatio"":0.073334,""analyzeIntervalMs"":41}"
48,r012-0064-b410a109,12,84,3,0,10,0,0,144,"{""relativeReattackFactor"":3.628738,""relativeReattackMinDelta"":0.005408,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.940587,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.585888,""confirmedRmsMinDelta"":0.007755,""confirmedFluxFactor"":2.14561,""confirmedMinFlux"":0.004976,""confirmedMinBandRatio"":0.012048,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.358351,""cooldownOverrideMinFlux"":0.029222,""cooldownOverrideMinBandRatio"":0.080993,""analyzeIntervalMs"":41}"
49,r012-0066-8c27625a,12,84,3,0,10,0,0,143,"{""relativeReattackFactor"":3.566136,""relativeReattackMinDelta"":0.005019,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.253685,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.660123,""confirmedRmsMinDelta"":0.007553,""confirmedFluxFactor"":2.157563,""confirmedMinFlux"":0.004003,""confirmedMinBandRatio"":0.011555,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.211656,""cooldownOverrideMinFlux"":0.028395,""cooldownOverrideMinBandRatio"":0.081764,""analyzeIntervalMs"":41}"
50,r012-0076-e13ab3b5,12,84,3,0,10,0,0,143,"{""relativeReattackFactor"":3.520093,""relativeReattackMinDelta"":0.004211,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.282879,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.644153,""confirmedRmsMinDelta"":0.00802,""confirmedFluxFactor"":2.210907,""confirmedMinFlux"":0.004082,""confirmedMinBandRatio"":0.011118,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.284452,""cooldownOverrideMinFlux"":0.029134,""cooldownOverrideMinBandRatio"":0.078093,""analyzeIntervalMs"":41}"
51,r012-0079-f60e65f1,12,84,3,0,10,0,0,142,"{""relativeReattackFactor"":3.619945,""relativeReattackMinDelta"":0.005535,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.196584,""spectralNoveltyMinBins"":29,""cooldownFrames"":3,""confirmedRmsFactor"":1.536129,""confirmedRmsMinDelta"":0.008009,""confirmedFluxFactor"":2.127783,""confirmedMinFlux"":0.004206,""confirmedMinBandRatio"":0.013825,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.320288,""cooldownOverrideMinFlux"":0.029201,""cooldownOverrideMinBandRatio"":0.07969,""analyzeIntervalMs"":41}"
52,r013-0003-53a05790,13,84,3,0,10,0,0,143,"{""relativeReattackFactor"":3.499125,""relativeReattackMinDelta"":0.005742,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.089013,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.559508,""confirmedRmsMinDelta"":0.007758,""confirmedFluxFactor"":2.112837,""confirmedMinFlux"":0.003367,""confirmedMinBandRatio"":0.014994,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.000196,""cooldownOverrideMinFlux"":0.029122,""cooldownOverrideMinBandRatio"":0.078744,""analyzeIntervalMs"":41}"
53,r013-0010-6f9c2ead,13,84,3,0,10,0,0,142,"{""relativeReattackFactor"":3.571562,""relativeReattackMinDelta"":0.00467,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.037068,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.616391,""confirmedRmsMinDelta"":0.007436,""confirmedFluxFactor"":2.033648,""confirmedMinFlux"":0.004699,""confirmedMinBandRatio"":0.013804,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.205522,""cooldownOverrideMinFlux"":0.029313,""cooldownOverrideMinBandRatio"":0.079366,""analyzeIntervalMs"":41}"
54,r013-0026-4207b6df,13,84,3,0,10,0,0,143,"{""relativeReattackFactor"":3.542619,""relativeReattackMinDelta"":0.004153,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.261482,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.584876,""confirmedRmsMinDelta"":0.007792,""confirmedFluxFactor"":2.139354,""confirmedMinFlux"":0.003999,""confirmedMinBandRatio"":0.012758,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.099675,""cooldownOverrideMinFlux"":0.029087,""cooldownOverrideMinBandRatio"":0.080937,""analyzeIntervalMs"":41}"
55,r013-0049-8df34b86,13,84,3,0,10,0,0,142,"{""relativeReattackFactor"":3.49702,""relativeReattackMinDelta"":0.004153,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.217641,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.597022,""confirmedRmsMinDelta"":0.008226,""confirmedFluxFactor"":2.081135,""confirmedMinFlux"":0.004299,""confirmedMinBandRatio"":0.010952,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.346279,""cooldownOverrideMinFlux"":0.029701,""cooldownOverrideMinBandRatio"":0.077444,""analyzeIntervalMs"":41}"
56,r013-0054-75b8b4eb,13,84,3,0,10,0,0,143,"{""relativeReattackFactor"":3.506201,""relativeReattackMinDelta"":0.005736,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.214543,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.558491,""confirmedRmsMinDelta"":0.00761,""confirmedFluxFactor"":2.08891,""confirmedMinFlux"":0.004827,""confirmedMinBandRatio"":0.014028,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.312668,""cooldownOverrideMinFlux"":0.029408,""cooldownOverrideMinBandRatio"":0.081851,""analyzeIntervalMs"":41}"
57,r013-0061-e052bd17,13,84,3,0,10,0,0,143,"{""relativeReattackFactor"":3.60017,""relativeReattackMinDelta"":0.005455,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.197352,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.632331,""confirmedRmsMinDelta"":0.007851,""confirmedFluxFactor"":2.152267,""confirmedMinFlux"":0.004401,""confirmedMinBandRatio"":0.011675,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.254289,""cooldownOverrideMinFlux"":0.028698,""cooldownOverrideMinBandRatio"":0.078284,""analyzeIntervalMs"":41}"
58,r013-0064-81c9b56a,13,84,3,0,10,0,0,142,"{""relativeReattackFactor"":3.561949,""relativeReattackMinDelta"":0.005328,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.132882,""spectralNoveltyMinBins"":29,""cooldownFrames"":3,""confirmedRmsFactor"":1.534019,""confirmedRmsMinDelta"":0.008219,""confirmedFluxFactor"":2.135676,""confirmedMinFlux"":0.004719,""confirmedMinBandRatio"":0.013381,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.205903,""cooldownOverrideMinFlux"":0.028521,""cooldownOverrideMinBandRatio"":0.080169,""analyzeIntervalMs"":41}"
59,r016-0056-09d5c9bc,16,84,3,0,10,0,0,142,"{""relativeReattackFactor"":3.638048,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.382793,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.737974,""confirmedRmsMinDelta"":0.007052,""confirmedFluxFactor"":2.210393,""confirmedMinFlux"":0.006449,""confirmedMinBandRatio"":0.015611,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.443514,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.081511,""analyzeIntervalMs"":41}"
60,r025-0015-2543e8ef,25,84,3,0,10,0,0,143,"{""relativeReattackFactor"":3.595264,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.267911,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.674994,""confirmedRmsMinDelta"":0.007644,""confirmedFluxFactor"":2.003797,""confirmedMinFlux"":0.003531,""confirmedMinBandRatio"":0.013533,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.251879,""cooldownOverrideMinFlux"":0.02764,""cooldownOverrideMinBandRatio"":0.073993,""analyzeIntervalMs"":41}"
61,r025-0044-fee73098,25,84,3,0,10,0,0,143,"{""relativeReattackFactor"":3.578769,""relativeReattackMinDelta"":0.004035,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.902596,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.628024,""confirmedRmsMinDelta"":0.008672,""confirmedFluxFactor"":2.118335,""confirmedMinFlux"":0.003443,""confirmedMinBandRatio"":0.017425,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.029194,""cooldownOverrideMinBandRatio"":0.073535,""analyzeIntervalMs"":41}"
62,r028-0050-868f5428,28,84,3,0,10,0,0,144,"{""relativeReattackFactor"":3.558106,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.530829,""spectralNoveltyMinBins"":29,""cooldownFrames"":3,""confirmedRmsFactor"":1.720494,""confirmedRmsMinDelta"":0.008362,""confirmedFluxFactor"":2.106256,""confirmedMinFlux"":0.003465,""confirmedMinBandRatio"":0.010138,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":2.352248,""cooldownOverrideMinFlux"":0.027867,""cooldownOverrideMinBandRatio"":0.085052,""analyzeIntervalMs"":41}"
63,r010-0010-8044864a,10,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.533973,""relativeReattackMinDelta"":0.0042,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.029136,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.60612,""confirmedRmsMinDelta"":0.007854,""confirmedFluxFactor"":2.112409,""confirmedMinFlux"":0.004262,""confirmedMinBandRatio"":0.012818,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.126803,""cooldownOverrideMinFlux"":0.029185,""cooldownOverrideMinBandRatio"":0.079478,""analyzeIntervalMs"":41}"
64,r010-0029-b5dfa045,10,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.511185,""relativeReattackMinDelta"":0.004156,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.127728,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.522122,""confirmedRmsMinDelta"":0.007128,""confirmedFluxFactor"":2.198399,""confirmedMinFlux"":0.004873,""confirmedMinBandRatio"":0.017273,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.325324,""cooldownOverrideMinFlux"":0.028648,""cooldownOverrideMinBandRatio"":0.074855,""analyzeIntervalMs"":41}"
65,r011-0042-c2f3128a,11,83,3,0,11,0,0,144,"{""relativeReattackFactor"":3.564672,""relativeReattackMinDelta"":0.00473,""relativeFluxFactor"":1.416941,""spectralNoveltyRatio"":4.298704,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.537523,""confirmedRmsMinDelta"":0.007453,""confirmedFluxFactor"":2.161593,""confirmedMinFlux"":0.004957,""confirmedMinBandRatio"":0.016698,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.449242,""cooldownOverrideMinFlux"":0.027819,""cooldownOverrideMinBandRatio"":0.075417,""analyzeIntervalMs"":41}"
66,r011-0047-9ee3b54a,11,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.591061,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.166773,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.481861,""confirmedRmsMinDelta"":0.006974,""confirmedFluxFactor"":2.164163,""confirmedMinFlux"":0.004349,""confirmedMinBandRatio"":0.018962,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.245455,""cooldownOverrideMinFlux"":0.028644,""cooldownOverrideMinBandRatio"":0.072111,""analyzeIntervalMs"":41}"
67,r011-0066-a849ccec,11,83,3,0,11,0,0,144,"{""relativeReattackFactor"":3.522403,""relativeReattackMinDelta"":0.004728,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.150164,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.612844,""confirmedRmsMinDelta"":0.008023,""confirmedFluxFactor"":2.136491,""confirmedMinFlux"":0.004646,""confirmedMinBandRatio"":0.012214,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.055289,""cooldownOverrideMinFlux"":0.028994,""cooldownOverrideMinBandRatio"":0.08038,""analyzeIntervalMs"":41}"
68,r012-0010-b9629d55,12,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.601414,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.911206,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.573388,""confirmedRmsMinDelta"":0.007936,""confirmedFluxFactor"":2.110192,""confirmedMinFlux"":0.004357,""confirmedMinBandRatio"":0.011447,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.028896,""cooldownOverrideMinFlux"":0.029138,""cooldownOverrideMinBandRatio"":0.077148,""analyzeIntervalMs"":41}"
69,r012-0026-7ca52a2c,12,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.615883,""relativeReattackMinDelta"":0.004544,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.047349,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.584966,""confirmedRmsMinDelta"":0.008143,""confirmedFluxFactor"":2.147147,""confirmedMinFlux"":0.004238,""confirmedMinBandRatio"":0.010854,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.119814,""cooldownOverrideMinFlux"":0.028905,""cooldownOverrideMinBandRatio"":0.080145,""analyzeIntervalMs"":41}"
70,r012-0033-2e88ee8c,12,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.555127,""relativeReattackMinDelta"":0.00673,""relativeFluxFactor"":1.418525,""spectralNoveltyRatio"":3.85012,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.555923,""confirmedRmsMinDelta"":0.007895,""confirmedFluxFactor"":2.11219,""confirmedMinFlux"":0.003185,""confirmedMinBandRatio"":0.012269,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.131458,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.078435,""analyzeIntervalMs"":41}"
71,r012-0053-5d8d6dd1,12,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.501176,""relativeReattackMinDelta"":0.005592,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.862408,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.550534,""confirmedRmsMinDelta"":0.007555,""confirmedFluxFactor"":2.154315,""confirmedMinFlux"":0.003444,""confirmedMinBandRatio"":0.013419,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.193738,""cooldownOverrideMinFlux"":0.029897,""cooldownOverrideMinBandRatio"":0.08231,""analyzeIntervalMs"":41}"
72,r012-0075-b0531722,12,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.551735,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.911023,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.638139,""confirmedRmsMinDelta"":0.008176,""confirmedFluxFactor"":2.078919,""confirmedMinFlux"":0.004703,""confirmedMinBandRatio"":0.012021,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.173126,""cooldownOverrideMinFlux"":0.029083,""cooldownOverrideMinBandRatio"":0.079196,""analyzeIntervalMs"":41}"
73,r013-0053-ba9b78c1,13,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.57167,""relativeReattackMinDelta"":0.006585,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.916809,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.522118,""confirmedRmsMinDelta"":0.007266,""confirmedFluxFactor"":2.128552,""confirmedMinFlux"":0.003798,""confirmedMinBandRatio"":0.014034,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.038926,""cooldownOverrideMinFlux"":0.028841,""cooldownOverrideMinBandRatio"":0.080298,""analyzeIntervalMs"":41}"
74,r013-0078-de5ca7c2,13,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.582157,""relativeReattackMinDelta"":0.005975,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.838738,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.573141,""confirmedRmsMinDelta"":0.007674,""confirmedFluxFactor"":2.104077,""confirmedMinFlux"":0.003645,""confirmedMinBandRatio"":0.01295,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.081902,""cooldownOverrideMinFlux"":0.029387,""cooldownOverrideMinBandRatio"":0.078385,""analyzeIntervalMs"":41}"
75,r017-0032-bd7fd16c,17,83,3,0,11,0,0,145,"{""relativeReattackFactor"":3.594226,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.453269,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.596348,""confirmedRmsMinDelta"":0.006673,""confirmedFluxFactor"":2.080144,""confirmedMinFlux"":0.003702,""confirmedMinBandRatio"":0.020262,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.660892,""cooldownOverrideMinFlux"":0.027567,""cooldownOverrideMinBandRatio"":0.071866,""analyzeIntervalMs"":41}"
76,r033-0025-0f45a75c,33,81,3,1,10,0,0,143,"{""relativeReattackFactor"":3.781888,""relativeReattackMinDelta"":0.00553,""relativeFluxFactor"":1.408345,""spectralNoveltyRatio"":2.365093,""spectralNoveltyMinBins"":21,""cooldownFrames"":4,""confirmedRmsFactor"":1.195591,""confirmedRmsMinDelta"":0.00458,""confirmedFluxFactor"":2.313607,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":4.607803,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.046603,""analyzeIntervalMs"":41}"
77,r008-0046-0d194ae8,8,81,3,0,11,0,0,144,"{""relativeReattackFactor"":3.362863,""relativeReattackMinDelta"":0.004555,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.246367,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.504584,""confirmedRmsMinDelta"":0.007782,""confirmedFluxFactor"":2.09209,""confirmedMinFlux"":0.004471,""confirmedMinBandRatio"":0.01441,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.318104,""cooldownOverrideMinFlux"":0.029068,""cooldownOverrideMinBandRatio"":0.078751,""analyzeIntervalMs"":41}"
78,r009-0022-9e2de354,9,81,3,0,11,0,0,144,"{""relativeReattackFactor"":3.448392,""relativeReattackMinDelta"":0.005631,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.070025,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.56156,""confirmedRmsMinDelta"":0.00792,""confirmedFluxFactor"":2.098085,""confirmedMinFlux"":0.004093,""confirmedMinBandRatio"":0.013801,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":2.102867,""cooldownOverrideMinFlux"":0.029317,""cooldownOverrideMinBandRatio"":0.078582,""analyzeIntervalMs"":41}"
79,r010-0009-5e6425bc,10,81,3,0,11,0,0,144,"{""relativeReattackFactor"":3.403162,""relativeReattackMinDelta"":0.005022,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.323771,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.513365,""confirmedRmsMinDelta"":0.00744,""confirmedFluxFactor"":2.100745,""confirmedMinFlux"":0.003807,""confirmedMinBandRatio"":0.017157,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.369262,""cooldownOverrideMinFlux"":0.028371,""cooldownOverrideMinBandRatio"":0.076313,""analyzeIntervalMs"":41}"
