rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
998,r007-0052-d4a28b00,7,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.060074,""relativeReattackMinDelta"":0.004762,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.181939,""spectralNoveltyMinBins"":23,""cooldownFrames"":3,""confirmedRmsFactor"":1.754382,""confirmedRmsMinDelta"":0.008188,""confirmedFluxFactor"":2.171417,""confirmedMinFlux"":0.003938,""confirmedMinBandRatio"":0.015072,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.02945,""cooldownOverrideMinBandRatio"":0.081223,""analyzeIntervalMs"":42}"
999,r007-0071-0dfa9bcc,7,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.115424,""relativeReattackMinDelta"":0.005031,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.746626,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.826304,""confirmedRmsMinDelta"":0.00898,""confirmedFluxFactor"":2.209987,""confirmedMinFlux"":0.00369,""confirmedMinBandRatio"":0.012655,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026403,""cooldownOverrideMinBandRatio"":0.0843,""analyzeIntervalMs"":42}"
1000,r008-0015-65119b4b,8,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":2.984314,""relativeReattackMinDelta"":0.006209,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.225651,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.733039,""confirmedRmsMinDelta"":0.008022,""confirmedFluxFactor"":2.221131,""confirmedMinFlux"":0.003413,""confirmedMinBandRatio"":0.010366,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.083726,""analyzeIntervalMs"":42}"
1001,r008-0030-dadd1da3,8,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.064126,""relativeReattackMinDelta"":0.005469,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.30087,""spectralNoveltyMinBins"":24,""cooldownFrames"":3,""confirmedRmsFactor"":1.706603,""confirmedRmsMinDelta"":0.008333,""confirmedFluxFactor"":2.211682,""confirmedMinFlux"":0.003933,""confirmedMinBandRatio"":0.00933,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":1.877124,""cooldownOverrideMinFlux"":0.029335,""cooldownOverrideMinBandRatio"":0.086297,""analyzeIntervalMs"":42}"
1002,r008-0039-fd1d5bf7,8,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.031878,""relativeReattackMinDelta"":0.004766,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.055861,""spectralNoveltyMinBins"":23,""cooldownFrames"":3,""confirmedRmsFactor"":1.762468,""confirmedRmsMinDelta"":0.008454,""confirmedFluxFactor"":2.165442,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.013499,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":1.854344,""cooldownOverrideMinFlux"":0.027648,""cooldownOverrideMinBandRatio"":0.079268,""analyzeIntervalMs"":42}"
1003,r008-0079-13cae592,8,-318,1,5,19,3,1,147,"{""relativeReattackFactor"":3.003851,""relativeReattackMinDelta"":0.005871,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.04114,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.827391,""confirmedRmsMinDelta"":0.008302,""confirmedFluxFactor"":2.120342,""confirmedMinFlux"":0.003755,""confirmedMinBandRatio"":0.01588,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.974825,""cooldownOverrideMinFlux"":0.027682,""cooldownOverrideMinBandRatio"":0.079386,""analyzeIntervalMs"":42}"
1004,r007-0022-3b18a394,7,-319,1,5,19,3,1,147,"{""relativeReattackFactor"":2.829155,""relativeReattackMinDelta"":0.005321,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.158283,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.785215,""confirmedRmsMinDelta"":0.008103,""confirmedFluxFactor"":2.132807,""confirmedMinFlux"":0.004275,""confirmedMinBandRatio"":0.010555,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.884289,""cooldownOverrideMinFlux"":0.028406,""cooldownOverrideMinBandRatio"":0.082307,""analyzeIntervalMs"":42}"
1005,r016-0070-2468e0ca,16,-320,2,3,30,2,4,160,"{""relativeReattackFactor"":3.126975,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.799343,""spectralNoveltyMinBins"":17,""cooldownFrames"":3,""confirmedRmsFactor"":1.792218,""confirmedRmsMinDelta"":0.004664,""confirmedFluxFactor"":2.230513,""confirmedMinFlux"":0.004985,""confirmedMinBandRatio"":0.020108,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.056391,""analyzeIntervalMs"":34}"
1006,r003-0070-3755ddbe,3,-321,2,4,17,3,2,147,"{""relativeReattackFactor"":2.534803,""relativeReattackMinDelta"":0.014585,""relativeFluxFactor"":1.639825,""spectralNoveltyRatio"":1.662436,""spectralNoveltyMinBins"":20,""cooldownFrames"":4,""confirmedRmsFactor"":1.394018,""confirmedRmsMinDelta"":0.004059,""confirmedFluxFactor"":1.82659,""confirmedMinFlux"":0.013844,""confirmedMinBandRatio"":0.025813,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.800289,""cooldownOverrideMinFlux"":0.004791,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
1007,r016-0003-2a08352d,16,-322,1,4,24,2,3,152,"{""relativeReattackFactor"":3.697301,""relativeReattackMinDelta"":0.005245,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.322948,""spectralNoveltyMinBins"":23,""cooldownFrames"":3,""confirmedRmsFactor"":1.344803,""confirmedRmsMinDelta"":0.008433,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.006399,""confirmedMinBandRatio"":0.010699,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":3.21819,""cooldownOverrideMinFlux"":0.023122,""cooldownOverrideMinBandRatio"":0.074387,""analyzeIntervalMs"":34}"
1008,r003-0033-162b887c,3,-323,2,6,12,4,1,138,"{""relativeReattackFactor"":3.341918,""relativeReattackMinDelta"":0.009317,""relativeFluxFactor"":1.786302,""spectralNoveltyRatio"":4.938171,""spectralNoveltyMinBins"":13,""cooldownFrames"":3,""confirmedRmsFactor"":1.575231,""confirmedRmsMinDelta"":0.008867,""confirmedFluxFactor"":2.001257,""confirmedMinFlux"":0.005416,""confirmedMinBandRatio"":0.00737,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":2.300366,""cooldownOverrideMinFlux"":0.018178,""cooldownOverrideMinBandRatio"":0.078357,""analyzeIntervalMs"":42}"
1009,r004-0080-f3de7748,4,-323,2,7,7,5,0,131,"{""relativeReattackFactor"":3.81959,""relativeReattackMinDelta"":0.013899,""relativeFluxFactor"":1.738703,""spectralNoveltyRatio"":3.895939,""spectralNoveltyMinBins"":22,""cooldownFrames"":4,""confirmedRmsFactor"":1.611776,""confirmedRmsMinDelta"":0.002887,""confirmedFluxFactor"":1.919783,""confirmedMinFlux"":0.01703,""confirmedMinBandRatio"":0.022466,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.301427,""cooldownOverrideMinFlux"":0.004,""cooldownOverrideMinBandRatio"":0.063958,""analyzeIntervalMs"":44}"
1010,r017-0009-d430c1e7,17,-326,4,9,6,7,0,123,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":5.239284,""spectralNoveltyMinBins"":44,""cooldownFrames"":3,""confirmedRmsFactor"":1.397165,""confirmedRmsMinDelta"":0.010836,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003138,""confirmedMinBandRatio"":0.017603,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":3.140228,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.083126,""analyzeIntervalMs"":42}"
1011,r005-0043-01735a1e,5,-327,4,8,5,6,0,124,"{""relativeReattackFactor"":3.895269,""relativeReattackMinDelta"":0.013765,""relativeFluxFactor"":1.702629,""spectralNoveltyRatio"":2.796468,""spectralNoveltyMinBins"":43,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.306915,""confirmedMinFlux"":0.018849,""confirmedMinBandRatio"":0.039523,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":4.078575,""cooldownOverrideMinFlux"":0.013346,""cooldownOverrideMinBandRatio"":0.080693,""analyzeIntervalMs"":47}"
1012,r016-0009-61c80089,16,-327,3,8,11,6,0,133,"{""relativeReattackFactor"":2.986483,""relativeReattackMinDelta"":0.007977,""relativeFluxFactor"":1.58638,""spectralNoveltyRatio"":2.641509,""spectralNoveltyMinBins"":45,""cooldownFrames"":3,""confirmedRmsFactor"":1.542499,""confirmedRmsMinDelta"":0.010318,""confirmedFluxFactor"":1.946853,""confirmedMinFlux"":0.003347,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":3.264309,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":42}"
1013,r018-0042-f5adba2b,18,-328,1,5,22,3,1,148,"{""relativeReattackFactor"":3.525462,""relativeReattackMinDelta"":0.008239,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.469308,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.544122,""confirmedRmsMinDelta"":0.007343,""confirmedFluxFactor"":2.055632,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":1.8664,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.087907,""analyzeIntervalMs"":38}"
1014,r005-0036-4b33d347,5,-329,1,4,25,2,1,153,"{""relativeReattackFactor"":3.216634,""relativeReattackMinDelta"":0.00512,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.654013,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.76364,""confirmedRmsMinDelta"":0.007783,""confirmedFluxFactor"":2.102762,""confirmedMinFlux"":0.003847,""confirmedMinBandRatio"":0.015511,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.027753,""cooldownOverrideMinBandRatio"":0.082019,""analyzeIntervalMs"":43}"
1015,r006-0013-e31c7a2b,6,-329,1,4,25,2,1,153,"{""relativeReattackFactor"":3.367441,""relativeReattackMinDelta"":0.005415,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.701208,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.646477,""confirmedRmsMinDelta"":0.007983,""confirmedFluxFactor"":2.027517,""confirmedMinFlux"":0.003848,""confirmedMinBandRatio"":0.012367,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.984577,""cooldownOverrideMinFlux"":0.027927,""cooldownOverrideMinBandRatio"":0.086041,""analyzeIntervalMs"":43}"
1016,r006-0062-933c9ca8,6,-329,1,4,25,2,1,153,"{""relativeReattackFactor"":3.243366,""relativeReattackMinDelta"":0.00562,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.933606,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":1.60673,""confirmedRmsMinDelta"":0.007937,""confirmedFluxFactor"":2.195173,""confirmedMinFlux"":0.003333,""confirmedMinBandRatio"":0.019169,""confirmedSpectralNoveltyMinBins"":7,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.027788,""cooldownOverrideMinBandRatio"":0.089198,""analyzeIntervalMs"":43}"
1017,r006-0073-03103a52,6,-329,1,4,25,2,1,153,"{""relativeReattackFactor"":3.393613,""relativeReattackMinDelta"":0.005654,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.150228,""spectralNoveltyMinBins"":23,""cooldownFrames"":3,""confirmedRmsFactor"":1.649918,""confirmedRmsMinDelta"":0.007755,""confirmedFluxFactor"":2.075578,""confirmedMinFlux"":0.004196,""confirmedMinBandRatio"":0.015235,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.08132,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.07759,""analyzeIntervalMs"":43}"
1018,r016-0036-fc75c43f,16,-329,1,4,27,2,3,156,"{""relativeReattackFactor"":3.132862,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.126476,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":1.892432,""confirmedRmsMinDelta"":0.011044,""confirmedFluxFactor"":1.995111,""confirmedMinFlux"":0.008981,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":7,""cooldownOverrideFactor"":2.854187,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":38}"
1019,r018-0056-0ad19fa4,18,-330,1,5,18,3,0,145,"{""relativeReattackFactor"":3.600041,""relativeReattackMinDelta"":0.005741,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":5.737903,""spectralNoveltyMinBins"":15,""cooldownFrames"":4,""confirmedRmsFactor"":1.683614,""confirmedRmsMinDelta"":0.004388,""confirmedFluxFactor"":1.817996,""confirmedMinFlux"":0.003974,""confirmedMinBandRatio"":0.024547,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":3.248574,""cooldownOverrideMinFlux"":0.025555,""cooldownOverrideMinBandRatio"":0.077941,""analyzeIntervalMs"":39}"
1020,r002-0042-88614f4e,2,-331,1,5,17,3,0,142,"{""relativeReattackFactor"":3.60472,""relativeReattackMinDelta"":0.004998,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.392983,""spectralNoveltyMinBins"":31,""cooldownFrames"":2,""confirmedRmsFactor"":2.013238,""confirmedRmsMinDelta"":0.006259,""confirmedFluxFactor"":1.947654,""confirmedMinFlux"":0.00473,""confirmedMinBandRatio"":0.034489,""confirmedSpectralNoveltyMinBins"":7,""cooldownOverrideFactor"":2.741424,""cooldownOverrideMinFlux"":0.023223,""cooldownOverrideMinBandRatio"":0.073697,""analyzeIntervalMs"":50}"
1021,r006-0055-d828e6ee,6,-332,1,4,25,2,1,153,"{""relativeReattackFactor"":3.233261,""relativeReattackMinDelta"":0.005422,""relativeFluxFactor"":1.479795,""spectralNoveltyRatio"":3.500958,""spectralNoveltyMinBins"":18,""cooldownFrames"":3,""confirmedRmsFactor"":1.630046,""confirmedRmsMinDelta"":0.007917,""confirmedFluxFactor"":2.071695,""confirmedMinFlux"":0.005912,""confirmedMinBandRatio"":0.011034,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":1.819124,""cooldownOverrideMinFlux"":0.024837,""cooldownOverrideMinBandRatio"":0.086037,""analyzeIntervalMs"":43}"
1022,r017-0028-847b7ee7,17,-332,1,5,14,3,1,142,"{""relativeReattackFactor"":3.815478,""relativeReattackMinDelta"":0.012086,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.977736,""spectralNoveltyMinBins"":18,""cooldownFrames"":3,""confirmedRmsFactor"":1.730302,""confirmedRmsMinDelta"":0.005614,""confirmedFluxFactor"":2.172993,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.017292,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.0282,""cooldownOverrideMinBandRatio"":0.057474,""analyzeIntervalMs"":47}"
1023,r005-0071-8ddf7f9c,5,-335,1,5,23,3,1,149,"{""relativeReattackFactor"":2.969338,""relativeReattackMinDelta"":0.005488,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.555988,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.722811,""confirmedRmsMinDelta"":0.008138,""confirmedFluxFactor"":2.2031,""confirmedMinFlux"":0.005255,""confirmedMinBandRatio"":0.020217,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.05038,""cooldownOverrideMinFlux"":0.028281,""cooldownOverrideMinBandRatio"":0.084072,""analyzeIntervalMs"":39}"
1024,r016-0060-6175a21e,16,-335,2,7,13,5,0,138,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.007013,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.611213,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.501836,""confirmedRmsMinDelta"":0.004306,""confirmedFluxFactor"":1.790295,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.016827,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":3.029218,""cooldownOverrideMinFlux"":0.029266,""cooldownOverrideMinBandRatio"":0.070103,""analyzeIntervalMs"":37}"
1025,r017-0019-ca5c731b,17,-336,3,8,8,6,0,130,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.584575,""spectralNoveltyMinBins"":45,""cooldownFrames"":3,""confirmedRmsFactor"":1.683242,""confirmedRmsMinDelta"":0.005592,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.005973,""confirmedMinBandRatio"":0.017733,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":45}"
1026,r002-0040-1c60c945,2,-337,2,4,22,3,2,149,"{""relativeReattackFactor"":2.59282,""relativeReattackMinDelta"":0.009905,""relativeFluxFactor"":1.515481,""spectralNoveltyRatio"":3.902448,""spectralNoveltyMinBins"":20,""cooldownFrames"":4,""confirmedRmsFactor"":1.942595,""confirmedRmsMinDelta"":0.006455,""confirmedFluxFactor"":1.760672,""confirmedMinFlux"":0.00411,""confirmedMinBandRatio"":0.048366,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":4.745354,""cooldownOverrideMinFlux"":0.017621,""cooldownOverrideMinBandRatio"":0.053505,""analyzeIntervalMs"":29}"
1027,r012-0013-b8086519,12,-337,1,6,13,4,0,139,"{""relativeReattackFactor"":3.448102,""relativeReattackMinDelta"":0.006642,""relativeFluxFactor"":1.45681,""spectralNoveltyRatio"":3.966085,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.589277,""confirmedRmsMinDelta"":0.007537,""confirmedFluxFactor"":2.13149,""confirmedMinFlux"":0.004244,""confirmedMinBandRatio"":0.012613,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.032677,""cooldownOverrideMinFlux"":0.029413,""cooldownOverrideMinBandRatio"":0.078851,""analyzeIntervalMs"":42}"
1028,r013-0071-7f9e01fb,13,-337,1,6,13,4,0,139,"{""relativeReattackFactor"":3.42548,""relativeReattackMinDelta"":0.005209,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.008614,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.64292,""confirmedRmsMinDelta"":0.007918,""confirmedFluxFactor"":2.178477,""confirmedMinFlux"":0.004097,""confirmedMinBandRatio"":0.013705,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.297687,""cooldownOverrideMinFlux"":0.028708,""cooldownOverrideMinBandRatio"":0.079919,""analyzeIntervalMs"":42}"
1029,r014-0058-638148dc,14,-337,1,6,13,4,0,139,"{""relativeReattackFactor"":3.520892,""relativeReattackMinDelta"":0.005889,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.976899,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.516331,""confirmedRmsMinDelta"":0.0075,""confirmedFluxFactor"":2.088141,""confirmedMinFlux"":0.004149,""confirmedMinBandRatio"":0.015247,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.168851,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.079783,""analyzeIntervalMs"":42}"
1030,r015-0039-9c591087,15,-337,1,6,13,4,0,139,"{""relativeReattackFactor"":3.53598,""relativeReattackMinDelta"":0.00483,""relativeFluxFactor"":1.475505,""spectralNoveltyRatio"":3.920739,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.577603,""confirmedRmsMinDelta"":0.008295,""confirmedFluxFactor"":2.138456,""confirmedMinFlux"":0.004336,""confirmedMinBandRatio"":0.011209,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.346258,""cooldownOverrideMinFlux"":0.029127,""cooldownOverrideMinBandRatio"":0.080564,""analyzeIntervalMs"":42}"
1031,r015-0056-01151ca4,15,-337,1,6,13,4,0,139,"{""relativeReattackFactor"":3.588823,""relativeReattackMinDelta"":0.005554,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.97784,""spectralNoveltyMinBins"":28,""cooldownFrames"":3,""confirmedRmsFactor"":1.581805,""confirmedRmsMinDelta"":0.00793,""confirmedFluxFactor"":2.134615,""confirmedMinFlux"":0.004064,""confirmedMinBandRatio"":0.011962,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.093497,""cooldownOverrideMinFlux"":0.028622,""cooldownOverrideMinBandRatio"":0.081924,""analyzeIntervalMs"":42}"
1032,r017-0002-3543d1c4,17,-337,2,6,13,4,1,135,"{""relativeReattackFactor"":3.338327,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.449889,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":1.255623,""confirmedRmsMinDelta"":0.007803,""confirmedFluxFactor"":1.779224,""confirmedMinFlux"":0.00737,""confirmedMinBandRatio"":0.012637,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.086865,""analyzeIntervalMs"":32}"
1033,r005-0014-c4201cd1,5,-338,2,3,25,2,2,154,"{""relativeReattackFactor"":3.238034,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.435243,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":1.603512,""confirmedRmsMinDelta"":0.008451,""confirmedFluxFactor"":1.995064,""confirmedMinFlux"":0.004455,""confirmedMinBandRatio"":0.021047,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.041097,""cooldownOverrideMinFlux"":0.026409,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":39}"
1034,r005-0032-b9cc93dc,5,-338,2,3,25,2,2,154,"{""relativeReattackFactor"":3.063096,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.491983,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":1.727221,""confirmedRmsMinDelta"":0.009003,""confirmedFluxFactor"":2.031359,""confirmedMinFlux"":0.004261,""confirmedMinBandRatio"":0.015925,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026421,""cooldownOverrideMinBandRatio"":0.086849,""analyzeIntervalMs"":39}"
1035,r006-0050-4167b2d3,6,-338,1,5,16,3,1,144,"{""relativeReattackFactor"":3.110912,""relativeReattackMinDelta"":0.00402,""relativeFluxFactor"":1.60392,""spectralNoveltyRatio"":3.381658,""spectralNoveltyMinBins"":20,""cooldownFrames"":3,""confirmedRmsFactor"":1.631152,""confirmedRmsMinDelta"":0.008324,""confirmedFluxFactor"":2.054016,""confirmedMinFlux"":0.005116,""confirmedMinBandRatio"":0.01643,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":1.891953,""cooldownOverrideMinFlux"":0.027861,""cooldownOverrideMinBandRatio"":0.089253,""analyzeIntervalMs"":42}"
1036,r002-0064-381b4fa1,2,-339,4,6,13,5,0,135,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.015889,""relativeFluxFactor"":2.565376,""spectralNoveltyRatio"":5.989059,""spectralNoveltyMinBins"":19,""cooldownFrames"":4,""confirmedRmsFactor"":1.778481,""confirmedRmsMinDelta"":0.011563,""confirmedFluxFactor"":1.438832,""confirmedMinFlux"":0.006372,""confirmedMinBandRatio"":0.030622,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":4.099702,""cooldownOverrideMinFlux"":0.018474,""cooldownOverrideMinBandRatio"":0.057759,""analyzeIntervalMs"":32}"
1037,r005-0057-975dc185,5,-342,2,3,26,2,2,156,"{""relativeReattackFactor"":3.179921,""relativeReattackMinDelta"":0.004708,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.731551,""spectralNoveltyMinBins"":20,""cooldownFrames"":3,""confirmedRmsFactor"":1.76678,""confirmedRmsMinDelta"":0.009656,""confirmedFluxFactor"":2.078909,""confirmedMinFlux"":0.003263,""confirmedMinBandRatio"":0.020892,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.022985,""cooldownOverrideMinBandRatio"":0.084634,""analyzeIntervalMs"":39}"
1038,r003-0030-20f1b489,3,-343,1,6,14,4,0,140,"{""relativeReattackFactor"":3.240787,""relativeReattackMinDelta"":0.013011,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.377792,""spectralNoveltyMinBins"":24,""cooldownFrames"":4,""confirmedRmsFactor"":1.386267,""confirmedRmsMinDelta"":0.004425,""confirmedFluxFactor"":1.854931,""confirmedMinFlux"":0.013909,""confirmedMinBandRatio"":0.030105,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.560635,""cooldownOverrideMinFlux"":0.011425,""cooldownOverrideMinBandRatio"":0.079819,""analyzeIntervalMs"":44}"
1039,r007-0063-599b0162,7,-343,1,6,15,4,0,141,"{""relativeReattackFactor"":2.901849,""relativeReattackMinDelta"":0.005508,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.862798,""spectralNoveltyMinBins"":30,""cooldownFrames"":3,""confirmedRmsFactor"":1.656496,""confirmedRmsMinDelta"":0.00776,""confirmedFluxFactor"":2.10835,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.013007,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.089876,""analyzeIntervalMs"":42}"
